"Time","Type","Date","Owner.operator","Registration","MSN","Year.of.manufacture","Engine.model","Fatalities","Other.fatalities","Aircraft.damage","Category","Location","Phase","Nature","Departure.airport","Destination.airport","Investigating.agency","Confidence.Rating","Narrative","detail_link"
"16:40","    Gulfstream G IV","Wednesday 1 January 2020","Executive Charters Inc","N962SS","1121","1989Total airframe hrs:15303 hours","Rolls-Royce TAY MK 610-8","0 / Occupants: 14","0","None","Accident","Van Nuys, CA -   United States of America","En route","Unknown","Las Vegas, NV (LAS)","Van Nuys, CA (VNY)"," NTSB","Accident investigation report completed and information captured","According to the flight crew, during the descent for landing,Â the airplane was approaching about 16,000 ft when air traffic controlÂ informed themÂ of reports of moderate-to-severe turbulence.Â The flight crew immediately attempted several times to contact the flight attendant to inform her to take her seat, but they were unsuccessful. As the airplane descended through about 12,000 ft, it encountered moderate turbulence. After the encounter, the captain asked the first officer to check on the flight attendant and passengers. The first officer subsequently informed the captain that the flight attendant had fallen and was injured and that he assisted her and then secured her into a seat. The airplane was not damaged. The flight attendant sustained a serious injury.Â  Probable Cause: The airplaneâs encounter withÂ turbulence during descent, which resulted in a serious injury to a flight attendant. Accident investigation:   Investigating agency: NTSB Report number: WPR20CA069 Status: Investigation completedDuration: 7 monthsDownload report:  Final report Sources: NTSB History of this aircraft Other occurrences involving this aircraft ï»¿  13 March 1999 N411WW Zeno Air Inc. 0 Durango, CO min Location  Revision history:Date/timeContributorUpdates23-Aug-2020 16:44 ASN Update Bot Added Corrections or additions? ... Edit this accident description The Aviation Safety Network is an exclusive service provided by: Quick Links: ASN Home Send Correction / FeedbackFSF Home DisclaimerCopyright Contact Us Privacy PolicyPress / Media CONNECT WITH US: ©2025 Flight Safety Foundation 1920 Ballenger Av, 4th Fl. Alexandria, Virginia 22314www.FlightSafety.org window.NREUM||(NREUM={});NREUM.info={""beacon"":""bam.nr-data.net"",""licenseKey"":""NRJS-b28a197507ed0552825"",""applicationID"":""582319234"",""transactionName"":""YwdaMkUCWRZSBhJfXVpNbRReTEAMWAwEV0FRTU8PXAoZFVsV"",""queueTime"":0,""applicationTime"":3,""atts"":""T0BZRA0YShg="",""errorBeacon"":""bam.nr-data.net"",""agent"":""""}ï»¿","https://aviation-safety.net/wikibase/240422"
"","    Antonov An-12A","Thursday 2 January 2020","Al Quwwat al-Jawwiya As-Sudaniya (Sudanese Air Force)","-","2340606","1962","Ivchenko AI-20","18 / Occupants: 18","0","Destroyed, written off","Accident","5 km from Geneina Airport (EGN) -   Sudan","Unknown","Military","Geneina Airport (EGN/HSCN)","Khartoum-Civil Airport (KRT/HSSS)",NA,NA,"An Antonov An-12 is reported to have crashed shortly after takeoff from Geneina Airport in Western Sudan. The aircraft is said to have carried seven crew members, three judges, and eight civilians. The aircraft had just delivered medical aid and was returning to Khartoum when it crashed. Initial reports suggest all 15 on board have died. Photos from the aircraft at Geneina Airport suggest the aircraft was likely a former Goliaf Air An-12A that was to be operated by The Sudan Air Force out of Khartoum.Sources: sudantribune.com   Location  Revision history:Date/timeContributorUpdates The Aviation Safety Network is an exclusive service provided by: Quick Links: ASN Home Send Correction / FeedbackFSF Home DisclaimerCopyright Contact Us Privacy PolicyPress / Media CONNECT WITH US: ©2025 Flight Safety Foundation 1920 Ballenger Av, 4th Fl. Alexandria, Virginia 22314www.FlightSafety.org window.NREUM||(NREUM={});NREUM.info={""beacon"":""bam.nr-data.net"",""licenseKey"":""NRJS-b28a197507ed0552825"",""applicationID"":""582319234"",""transactionName"":""YwdaMkUCWRZSBhJfXVpNbRReTEAMWAwEV0FRTU8PXAoZFVsV"",""queueTime"":0,""applicationTime"":3,""atts"":""T0BZRA0YShg="",""errorBeacon"":""bam.nr-data.net"",""agent"":""""}ï»¿","https://aviation-safety.net/database/record.php?id=20200102-0"
"10:40","    Hawker 900XP","Friday 3 January 2020","Million Air San Juan","N805D","HA-0113","2009Total airframe hrs:2198 hours","Honeywell TFE731-50R","0 / Occupants: 5","0","Substantial, written off","Accident","San Juan-Fernando Luis Ribas Dominicci Airport (SIG) -   Puerto Rico","Landing","Unknown","La Romana-Casa de Campo International Airport (LRM/MDLR)","San Juan-Fernando Luis Ribas Dominicci Airport (SIG/TJIG)"," NTSB","Accident investigation report completed and information captured","As the pilot and copilot of the business jet were conducting an instrument approach to runway 09 at San Juan-Fernando Luis Ribas Dominicci Airport, Puerto Rico. As the airplane was about to touch down, the pilot reduced the engine power. The airplane then descended and landed hard on a grassy area short of the runway threshold. The fuselage sustained substantial damage. The pilot reported that there were no preaccident mechanical malfunctions or failures with the airplane what would have precluded normal operation. Probable Cause: The pilot's failure to maintain a proper descent rate during landing, which resulted in a hard landing short of the runway.Accident investigation:   Investigating agency: NTSB Report number: ERA20CA073 Status: Investigation completedDuration: 5 monthsDownload report:  Final report Sources:  Location  Images: photo (c) FAA; San Juan-Fernando Luis Ribas Dominicci Airport (SIG); 03 January 2020 photo (c) FAA; San Juan-Fernando Luis Ribas Dominicci Airport (SIG); 03 January 2020 Revision history:Date/timeContributorUpdates The Aviation Safety Network is an exclusive service provided by: Quick Links: ASN Home Send Correction / FeedbackFSF Home DisclaimerCopyright Contact Us Privacy PolicyPress / Media CONNECT WITH US: ©2025 Flight Safety Foundation 1920 Ballenger Av, 4th Fl. Alexandria, Virginia 22314www.FlightSafety.org window.NREUM||(NREUM={});NREUM.info={""beacon"":""bam.nr-data.net"",""licenseKey"":""NRJS-b28a197507ed0552825"",""applicationID"":""582319234"",""transactionName"":""YwdaMkUCWRZSBhJfXVpNbRReTEAMWAwEV0FRTU8PXAoZFVsV"",""queueTime"":0,""applicationTime"":8,""atts"":""T0BZRA0YShg="",""errorBeacon"":""bam.nr-data.net"",""agent"":""""}ï»¿","https://aviation-safety.net/database/record.php?id=20200103-1"
"09:15","    Harbin Y-12-II","Friday 3 January 2020","Sri Lanka Air Force","SCL-857","0021","1990",NA,"4 / Occupants: 4","0","Destroyed, written off","Accident","Haputale, Badulla -   Sri Lanka","En route","Military","Weerawila Airport (WRZ/VCCW)","Colombo-Ratmalana Airport (RML/VCCC)",NA,"Information is only available from news, social media or unofficial sources","The Sri Lanka military plane crashed on a surveillance mission impacted mountainous terrain near Haputale, Sri Lanka. All four occupants died in the crash. One person on the ground was injured as a result of the crash.Sources: colombopage.com  hirunews.lk  dailynews.lk   Location  Revision history:Date/timeContributorUpdates20-Nov-2024 10:07 ASN Updated [Location, Departure airport, ] The Aviation Safety Network is an exclusive service provided by: Quick Links: ASN Home Send Correction / FeedbackFSF Home DisclaimerCopyright Contact Us Privacy PolicyPress / Media CONNECT WITH US: ©2025 Flight Safety Foundation 1920 Ballenger Av, 4th Fl. Alexandria, Virginia 22314www.FlightSafety.org window.NREUM||(NREUM={});NREUM.info={""beacon"":""bam.nr-data.net"",""licenseKey"":""NRJS-b28a197507ed0552825"",""applicationID"":""582319234"",""transactionName"":""YwdaMkUCWRZSBhJfXVpNbRReTEAMWAwEV0FRTU8PXAoZFVsV"",""queueTime"":0,""applicationTime"":51,""atts"":""T0BZRA0YShg="",""errorBeacon"":""bam.nr-data.net"",""agent"":""""}ï»¿","https://aviation-safety.net/database/record.php?id=20200103-0"
"12:15","    Beechcraft B200 King Air","Saturday 4 January 2020","L.C. Whitford Co., Inc.","N200HF","BB-1858","2004Total airframe hrs:2644 hours","Pratt & Whitney Canada PT6A-42","0 / Occupants: 9","0","Substantial, repaired","Accident","Morristown Municipal Airport, NJ (MMU) -   United States of America","Landing","Executive","Olean-Cattaraugus County Airport, NY (OLE/KOLE)","Morristown Municipal Airport, NJ (MMU/KMMU)"," NTSB","Accident investigation report completed and information captured","The pilot reported that, during the descent for an instrument approach in instrument meteorological conditions, he saw an area of patchy fog over the approach end of the runway and leveled off to avoid the fog. He landed the airplane with about 3,000 ft of the nearly 6,000-ft-long runway remaining and felt the airplane hydroplaning while using a combination of wheel braking and the beta range of the propellers. The airplane subsequently overran the end of the runway onto grass and mud, which resulted in the nose landing gear collapsing. The airplane sustained substantial damage to the forward fuselage. The pilot reported that there were no preaccident mechanical failures or malfunctions with the airplane that would have precluded normal operation. Probable Cause: The airplane hydroplaning while landing on a wet runway, which degraded its braking capability and resulted in a runway overrun onto grass and mud and the nose landing gear collapsing. Contributing to the accident was the pilot's improper decision to land the airplane until it was near the runway midpoint due to fog over the approach end of the runway.Accident investigation:   Investigating agency: NTSB Report number: ERA20CA139 Status: Investigation completedDuration: 5 monthsDownload report:  Final report Sources: flightaware.com   Location  Revision history:Date/timeContributorUpdates The Aviation Safety Network is an exclusive service provided by: Quick Links: ASN Home Send Correction / FeedbackFSF Home DisclaimerCopyright Contact Us Privacy PolicyPress / Media CONNECT WITH US: ©2025 Flight Safety Foundation 1920 Ballenger Av, 4th Fl. Alexandria, Virginia 22314www.FlightSafety.org window.NREUM||(NREUM={});NREUM.info={""beacon"":""bam.nr-data.net"",""licenseKey"":""NRJS-b28a197507ed0552825"",""applicationID"":""582319234"",""transactionName"":""YwdaMkUCWRZSBhJfXVpNbRReTEAMWAwEV0FRTU8PXAoZFVsV"",""queueTime"":0,""applicationTime"":4,""atts"":""T0BZRA0YShg="",""errorBeacon"":""bam.nr-data.net"",""agent"":""""}ï»¿","https://aviation-safety.net/database/record.php?id=20200104-0"
"","    de Havilland Canada DHC-8-202Q","Sunday 5 January 2020","US Special Operations Command (USSOCOM)","N8200L","455","1997","Pratt & Whitney Canada PW123D","0 / Occupants: 0","0","Destroyed, written off",NA,"Manda Bay-Camp Simba Air Base -   Kenya","Standing","Military","-","-",NA,NA,"The airplane damaged beyond repair during an attack on the air base by Shabab fighters.Sources: www.thedrive.com History of this aircraft Other occurrences involving this aircraft ï»¿  21 September 2003 N455YV Mesa Airlines 0 Phoenix-Sky Harbor International Airport, AZ (PHX/KPHX) sub Collision with other aircraft on apron Location  Revision history:Date/timeContributorUpdates The Aviation Safety Network is an exclusive service provided by: Quick Links: ASN Home Send Correction / FeedbackFSF Home DisclaimerCopyright Contact Us Privacy PolicyPress / Media CONNECT WITH US: ©2025 Flight Safety Foundation 1920 Ballenger Av, 4th Fl. Alexandria, Virginia 22314www.FlightSafety.org window.NREUM||(NREUM={});NREUM.info={""beacon"":""bam.nr-data.net"",""licenseKey"":""NRJS-b28a197507ed0552825"",""applicationID"":""582319234"",""transactionName"":""YwdaMkUCWRZSBhJfXVpNbRReTEAMWAwEV0FRTU8PXAoZFVsV"",""queueTime"":0,""applicationTime"":7,""atts"":""T0BZRA0YShg="",""errorBeacon"":""bam.nr-data.net"",""agent"":""""}ï»¿","https://aviation-safety.net/database/record.php?id=20200105-1"
"","    Beechcraft B300 King Air 350","Sunday 5 January 2020","L3 Technologies","","",NA,NA,"2 / Occupants: 3","0","Destroyed, written off",NA,"Manda Bay-Camp Simba Air Base -   Kenya","Taxi","Military","","",NA,NA,"The airplane was hit by a rocket-propelled grenade fired by Shabab fighters. Both pilots died and the airplane was destroyed. A third occupant, badly burnt, managed to escape.Sources: NY Times   Location  Revision history:Date/timeContributorUpdates The Aviation Safety Network is an exclusive service provided by: Quick Links: ASN Home Send Correction / FeedbackFSF Home DisclaimerCopyright Contact Us Privacy PolicyPress / Media CONNECT WITH US: ©2025 Flight Safety Foundation 1920 Ballenger Av, 4th Fl. Alexandria, Virginia 22314www.FlightSafety.org window.NREUM||(NREUM={});NREUM.info={""beacon"":""bam.nr-data.net"",""licenseKey"":""NRJS-b28a197507ed0552825"",""applicationID"":""582319234"",""transactionName"":""YwdaMkUCWRZSBhJfXVpNbRReTEAMWAwEV0FRTU8PXAoZFVsV"",""queueTime"":0,""applicationTime"":47,""atts"":""T0BZRA0YShg="",""errorBeacon"":""bam.nr-data.net"",""agent"":""""}ï»¿","https://aviation-safety.net/database/record.php?id=20200105-0"
"06:30","    Boeing 737-823 (WL)","Wednesday 8 January 2020","American Airlines","N929NN","33322/4489","2013","CFMI CFM56-7B24E","0 / Occupants: 121","0","Substantial, repaired","Accident","New York-La Guardia Airport, NY (LGA) -   United States of America","Standing","Passenger - Scheduled","New York-La Guardia Airport, NY (LGA/KLGA)","Dallas/Fort Worth International Airport, TX (DFW/KDFW)"," NTSB","Accident investigation report completed and information captured","American Airlines flight 2632, a Boeing 737-823, N929NN, was damaged by a deicing truck. There were no injuries to the 2 pilots, 4 flight attendants, or 115 passengers on board. The airplane received substantial damage.  The captain stated that while sitting at gate C7 at New York-La Guardia Airport, New York, performing preflight duties he felt the aircraft ""shudder"". He stated that the first officer then looked out the window on his side and noticed a deicing truck behind the right wing. As he continued observing the first officer said they felt the airplane shudder again as the deicing truck pulled out from under the wing. Probable Cause: failure of the deicing truck driver to maintain appropriate clearance from the airplane.Accident investigation:   Investigating agency: NTSB Report number: DCA20CA049 Status: Investigation completedDuration: 5 monthsDownload report:  Final report Sources:  Location  Revision history:Date/timeContributorUpdates The Aviation Safety Network is an exclusive service provided by: Quick Links: ASN Home Send Correction / FeedbackFSF Home DisclaimerCopyright Contact Us Privacy PolicyPress / Media CONNECT WITH US: ©2025 Flight Safety Foundation 1920 Ballenger Av, 4th Fl. Alexandria, Virginia 22314www.FlightSafety.org window.NREUM||(NREUM={});NREUM.info={""beacon"":""bam.nr-data.net"",""licenseKey"":""NRJS-b28a197507ed0552825"",""applicationID"":""582319234"",""transactionName"":""YwdaMkUCWRZSBhJfXVpNbRReTEAMWAwEV0FRTU8PXAoZFVsV"",""queueTime"":0,""applicationTime"":8,""atts"":""T0BZRA0YShg="",""errorBeacon"":""bam.nr-data.net"",""agent"":""""}ï»¿","https://aviation-safety.net/database/record.php?id=20200108-1"
"06:18","    Boeing 737-8KV (WL)","Wednesday 8 January 2020","Ukraine International Airlines","UR-PSR","38124/5977","2016","CFMI CFM56-7B24E","176 / Occupants: 176","0","Destroyed, written off","Unlawful Interference","near Sabashahr -   Iran","En route","Passenger - Scheduled","Tehran-Imam Khomeini International Airport (IKA/OIIE)","Kyiv-Borispol Airport (KBP/UKBB)"," AAIB Iran","Accident investigation report completed and information captured","Ukraine International Airlines flight 752, a Boeing 737-800, was struck by a missile takeoff from Tehran Imam Khomeini International Airport, Iran, and crashed. Al 167 passengers and nine crew members on board were killed. The Boeing 737-800, registration UR-PSR, had landed on schedule at 00:57 hours local time at Tehran. The return leg back to Kiev was due to depart at 05:15 local time (01:45 UTC).  In the meantime, around 02:15 hours local time in Iran, numerous ballistic missiles were fired from Iran towards U.S. bases in Iraq in response to the killing of Major General Qasem Soleimani by a United States drone strike. As a result this military operation changed the alertness level of Iran's air defense. At approximately 04:00 the military sector informed the civil sector of the country's Airspace Control that only the flights already detected and cleared for flight operations by the defense network could be permitted to start up. This would ensure the correct identification of civil flights by the defense network and avoiding targeting them by mistake. At 05:49 the doors were closed and the aircraft was ready to depart. Two minutes later the flight requested the to start up the engines. After contacting the Area Control Center, the ATC unit requested clearance for the Ukrainian flight at 05:52. The Area Control Center forwarded the request for flight PS752 to the Air Defense Coordination Center, which subsequently issued the clearance accordingly. The aircraft then taxied to runway 29R and commenced the takeoff roll at 06:11. After takeoff the flight contacted Mehrabad Radar and was cleared to climb to FL260 and turn right after reaching 6000 feet, heading direct to the PAROT reporting point. As the aircraft was climbing after departure, it appeared on the air defense system. However, a wrong initialisation procedure of the system's north alignment had induced a 107-degree error in the system. Thus, the direction of objects and targets detected by this system was being observed with an increase of 107 degrees by the operator. At 06:13:56, the air defense unit operator detected a target at his 250-degree azimuth, flying on a 52-degree course. At the same time, PS752 had been flying towards the defense system from a 143-degree azimuth. The aircraft was flying a 309-degree course. At 06:14:21, the operator notified the specifications of the detected target to the Coordination Center over the communication network.  The notification was not communicated successfully. Meanwhile the system operator began analyzing the observable information and categorized the detected target as a threat. At 06:14:41, without receiving any response from the Coordination Center, the air defense unit operator fired a missile at the threatening target he had detected.  Under the applicable procedures, if the defense system operator cannot establish communication with the Coordination Center and does not receive the fire command, they are not authorized to fire.  The missile radio fuse was activated at 06:14:59. At that point flight PS752 was at 8100 feet at a position about 20 km west-northwest of the airport. After the first missile radio fuse was activated, the air defense unit radar still locked on the target, and the defense system kept detecting and tracking it. By observing the continuity of trajectory of detected target, the second missile was fired at the aircraft by the operator of defense system at 06:15:11. At 06:45:24, the last communication between the missile and the defense system was recorded in a place close to the aircraft route. After that, the defense system showed a message indicating the strike had failed, with the aircraft clearing from the radar lock-on after some time. The aircraft turned to the right and about 06:16:11, a fire broke out on the aircraft, which was intensifying. Altitude was lost and at 06:18:23, the aircraft crashed into a playground in Khalajabad near Shahedshahr area, 15 km north of the airport. It disintegrated completely and wreckage was strewn along a 300 m long path. Cause of the Accident The air defense's launching two surface-to-air missiles at the flight PS752, UR-PSR aircraft the detonation of the first missile warhead in proximity of the aircraft caused damage to the aircraft systems and the intensification of damage led the aircraft to crash into the ground and explode instantly. Other Contributing Factors - The mitigating measures and defense layers in risk management proved to be ineffective due to the occurrence of an unanticipated error in threat identifications, and ultimately failed to protect the flight safety against the threats caused by the alertness of defense forces.METAR: 02:44 UTC /  local time: OIIE 080200Z 28006KT CAVOK M01 / M04 Q1021Accident investigation:   Investigating agency: AAIB Iran Report number: final report Status: Investigation completedDuration: 1 year and 2 monthsDownload report:  Final report Sources: TSB response to accident report  Ukraine Flight 752: New Video Shows First Missile Hit Plane (NY Times, 14 Jan. 2020)   Location  Images: photo (c) FARS News Agency; near Sabashahr; 08 January 2020; (CC:by) photo (c) FARS News Agency; near Sabashahr; 08 January 2020; (CC:by) photo (c) FARS News Agency, Hossein Mersadi; near Sabashahr; 08 January 2020; (CC:by) photo (c) FARS News Agency, Hossein Mersadi; near Sabashahr; 08 January 2020; (CC:by) photo (c) FARS News Agency, Hossein Mersadi; near Sabashahr; 08 January 2020; (CC:by) photo (c) FARS News Agency, Hossein Mersadi; near Sabashahr; 08 January 2020; (CC:by) photo (c) FARS News Agency, Hossein Mersadi; near Sabashahr; 08 January 2020; (CC:by) photo (c) FARS News Agency, Hossein Mersadi; near Sabashahr; 08 January 2020; (CC:by) photo (c) FARS News Agency, Hossein Mersadi; near Sabashahr; 08 January 2020; (CC:by) photo (c) CAO Iran; near Sabashahr; 08 January 2020 photo (c) Gilles Brion; GenÃ¨ve-Cointrin Airport (GVA/LSGG); 23 April 2017 photo (c) Arno Janssen; Jetfotos.de; DÃ¼sseldorf International Airport (DUS/EDDL); 25 March 2018 Revision history:Date/timeContributorUpdates09-Oct-2024 13:55 ASN Updated [Destination airport, Narrative, ] The Aviation Safety Network is an exclusive service provided by: Quick Links: ASN Home Send Correction / FeedbackFSF Home DisclaimerCopyright Contact Us Privacy PolicyPress / Media CONNECT WITH US: ©2025 Flight Safety Foundation 1920 Ballenger Av, 4th Fl. Alexandria, Virginia 22314www.FlightSafety.org window.NREUM||(NREUM={});NREUM.info={""beacon"":""bam.nr-data.net"",""licenseKey"":""NRJS-b28a197507ed0552825"",""applicationID"":""582319234"",""transactionName"":""YwdaMkUCWRZSBhJfXVpNbRReTEAMWAwEV0FRTU8PXAoZFVsV"",""queueTime"":0,""applicationTime"":0,""atts"":""T0BZRA0YShg="",""errorBeacon"":""bam.nr-data.net"",""agent"":""""}ï»¿","https://aviation-safety.net/database/record.php?id=20200108-0"
"","    Lockheed C-130BZ Hercules","Thursday 9 January 2020","South African Air Force - SAAF","403","3750","1962",NA,"0 / Occupants: 67","0","Substantial, written off","Accident","Goma Airport (GOM) -   Congo (Democratic Republic)","Landing","Military","Beni Airport (BNC/FZNP)","Goma Airport (GOM/FZNA)",NA,NA,"A South African Air Force (SAAF) Lockheed C-130BZ Hercules of SAAF 28 sqn crash landed at Goma International Airport (GOM/FZNA). A fire erupted after the left hand wing, outboard of the no.1 engine, broke. The fire was quickly contained. There were no fatalities. The military transport plane was carrying 8 crew members and 59 South African troops.Sources: defenceweb.co.za  timeslive.co.za   Location  Revision history:Date/timeContributorUpdates The Aviation Safety Network is an exclusive service provided by: Quick Links: ASN Home Send Correction / FeedbackFSF Home DisclaimerCopyright Contact Us Privacy PolicyPress / Media CONNECT WITH US: ©2025 Flight Safety Foundation 1920 Ballenger Av, 4th Fl. Alexandria, Virginia 22314www.FlightSafety.org window.NREUM||(NREUM={});NREUM.info={""beacon"":""bam.nr-data.net"",""licenseKey"":""NRJS-b28a197507ed0552825"",""applicationID"":""582319234"",""transactionName"":""YwdaMkUCWRZSBhJfXVpNbRReTEAMWAwEV0FRTU8PXAoZFVsV"",""queueTime"":0,""applicationTime"":8,""atts"":""T0BZRA0YShg="",""errorBeacon"":""bam.nr-data.net"",""agent"":""""}ï»¿","https://aviation-safety.net/database/record.php?id=20200109-0"
